source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
3326785739388735360,99.1419609111545,9.445362305357955,0.1114436635245121,-0.8082974811440171,0.10942218692567514,17.133862,17.593187,16.110579,1.4826088,,5962.7637,Other
3326785739391015168,99.14442239693702,9.457724828664048,0.3354350198533759,-0.627527708694654,0.22554735528148617,16.321407,16.967617,15.4876375,1.4799795,,,Trumpler_5
3326785739391019392,99.1481951897056,9.449707530300243,0.2841361863278001,-0.4418994085612291,0.3023228693662171,16.457602,17.162792,15.633135,1.5296574,,7429.0786,Trumpler_5
3326785739391020160,99.14230738398042,9.454535914412517,0.24679680408945767,-0.6396294471858933,0.3999639508002293,16.128986,16.736797,15.358003,1.3787947,,7395.8286,Trumpler_5
3326785739391021824,99.14427090652262,9.451033713753644,0.2556358922254231,-0.7945362025596842,0.24184410446124244,16.401615,17.063957,15.579434,1.4845228,,5519.7544,Trumpler_5
3326785739391025152,99.14320113733399,9.448321718452982,0.3014797268007132,-0.829462752998346,0.17155207296700695,13.445304,14.474884,12.442199,2.0326853,49.799675,,Trumpler_5
3326785739391027968,99.13796184441688,9.45023730376153,0.36321603576388173,-0.5168497598520718,0.257883840127247,11.837068,13.125546,10.733875,2.3916712,51.41511,4499.689,Trumpler_5
3326785739391029248,99.1393499234404,9.44812228980653,0.24452941094698608,-0.4912397378283709,0.22315370961260217,17.772234,18.34473,16.790327,1.5544033,,4794.362,Other
3326785769453077120,99.15111540562155,9.45485713148442,0.28446989636639985,-0.6332003243796847,0.10104027738504096,17.387438,18.016315,16.62251,1.3938046,,5430.7935,Other
3326785769453109504,99.15314637502897,9.466420043292189,0.3127424493962324,-0.7822772743366957,0.11857160550339665,16.435394,17.327227,15.512923,1.8143034,,6398.9395,Other
3326785773750738816,99.148967791224,9.468333802421178,0.28333532310978055,-0.6161050154963568,0.2396694166123341,14.433147,15.294435,13.51637,1.7780647,48.840958,5867.948,Trumpler_5
3326785773750739328,99.15572428226373,9.461309826043381,0.42832048312888493,-0.7434469963234347,0.6554905529808098,14.640549,14.978462,14.062253,0.9162092,,,Trumpler_5
3326785773750743296,99.1494964150787,9.46248910729263,0.4177212268393595,-0.7292439129282351,0.34822296085938864,17.138964,17.776922,16.38832,1.3886013,,5668.909,Other
3326785773750746112,99.14996621887883,9.459780234484104,0.30091778454440304,-0.7337280337458615,0.32428642976426536,14.447557,15.428269,13.471163,1.9571066,59.958305,5876.7456,Trumpler_5
3326785773750750208,99.14972454499932,9.456172752148074,0.2786243409976349,-0.8285739469947433,0.3370053455169778,16.347921,17.013287,15.554739,1.4585476,,8103.9746,Trumpler_5
3326785803812822912,99.13496546655085,9.458589190559184,0.15558710232460482,-0.5924994283699895,0.15274208921170368,17.586939,,,,,,Other
3326785803812841344,99.1335998264416,9.463696733831055,0.338459390005837,-0.5660562922704994,0.27875008249987626,14.303491,15.137506,13.2974,1.840105,42.912163,5297.678,Trumpler_5
3326785803812841472,99.13605503097449,9.462695252197529,0.2647321545290897,-0.493047155895991,0.2663705931865587,16.391228,17.256077,15.460892,1.7951851,,7478.0254,Other
3326785803812845056,99.1281717330423,9.465523845724373,0.3636780899726205,-0.5850535294025524,0.19979264228026286,17.219543,17.881107,16.429035,1.4520721,,5586.0293,Other
3326785803813765120,99.1290461616925,9.46304630502791,0.24507294163034005,-0.5338484475188895,0.24173442909735057,17.543991,18.176653,16.716394,1.4602585,,5392.5107,Trumpler_5
3326785803818616320,99.13357506080054,9.464170874034515,0.36630053991137673,-0.737811905792469,0.2790516932911317,16.238688,,,,,,Trumpler_5
3326785808108178816,99.13006277569781,9.469211104747167,0.28287031800569523,-0.5797956871461946,0.40510706983323114,16.672365,,,,,,Trumpler_5
3326785808108192000,99.12623378257173,9.467636967389172,0.3675151074419072,-0.601962996113577,0.23716441730063484,17.859072,18.501444,17.029858,1.4715862,,,Other
3326785808108193024,99.13533110879558,9.459122976216545,0.3226112806090207,-0.667483223965153,0.40292903846651734,17.70876,,,,,,Other
3326785808108194688,99.13544046296512,9.458434803424497,0.17123712272587444,-0.8215092910259981,0.38692553783059613,16.744658,17.159704,15.760263,1.3994408,,5723.2095,Trumpler_5
3326785808110492416,99.13018041489538,9.469717104852096,0.29752233565866165,-0.8250803340486885,0.1861167490707301,14.112415,15.082405,13.106642,1.9757633,51.681,5157.24,Trumpler_5
3326785808110499840,99.13007726391818,9.462242572267547,0.2790556336636164,-0.8323259582236061,0.10872418559871883,16.04035,16.749866,15.187836,1.5620308,,6110.3228,Other
3326785808110501376,99.12795279372148,9.46327699713026,0.2335691443124196,-0.2985074341174094,0.4876283821023092,17.917677,18.595575,17.118528,1.477047,,4201.2383,Other
3326785838172589056,99.13839279165236,9.467246684494324,0.3792762367724414,-0.49972779113567256,0.25232307656785785,17.86572,18.5266,17.039246,1.4873543,,4866.2065,Other
3326785838172628992,99.14557895257212,9.474167103262493,0.40390972988754525,-0.5236013456757314,0.41731078352976914,16.631458,17.46643,15.673125,1.7933054,,4920.64,Trumpler_5
3326785838172629504,99.14392075060438,9.470276413343237,0.4005881235687694,-0.6063943822258392,0.29705086820088766,17.064108,17.731579,16.27412,1.4574585,,5534.2764,Other
3326785842467896832,99.13302258684996,9.474021641332834,0.09977882265824402,-0.6778138887563172,0.5208823624643115,17.776178,18.375654,16.972565,1.4030895,,,Other
3326785842470212224,99.14273165036631,9.477597341497454,0.318048259758151,-0.45209039003133783,0.4458111443306777,15.559059,16.491806,14.596356,1.8954496,,6458.0903,Other
3326785842470212736,99.14304599362966,9.476725549103035,0.17123952616027355,-0.8885993417775699,0.18573199285932523,17.66357,18.25587,16.694506,1.5613651,,,Other
3326785842470214016,99.1446534149088,9.473323772296206,0.303250351498801,-0.5547211669181658,0.19982567294596357,15.812612,16.718723,14.871628,1.8470955,,,Trumpler_5
3326785842470217216,99.13922444582687,9.474572192720688,0.3267477761861499,-0.7058163843644705,0.2576127196653546,16.068235,16.94905,15.140524,1.808527,,6462.222,Trumpler_5
3326785842470221568,99.14308482420535,9.466754269383841,0.2672627986739373,-0.6336185662472643,0.24283200889362577,17.679695,18.342688,16.922796,1.4198914,,5016.087,Other
3326785842470222080,99.14187511123423,9.467468729034323,0.3732845033571088,-0.2454623745095021,0.1674525066258838,17.781584,18.468554,16.999203,1.4693508,,5047.656,Other
3326785842470228352,99.13213710049294,9.470070095378972,0.17407220773512166,-0.8521031281830144,0.3528250366266616,17.426645,18.062237,16.654852,1.4073849,,5520.327,Trumpler_5
3326785872532329216,99.1688174432552,9.467657381807603,0.12463502446071544,-0.6063461523438265,0.19550764669058374,17.843702,18.507986,17.022636,1.4853497,,4789.2114,Other
3326785872532330112,99.15782538908672,9.467960371793096,0.3253501233496354,-0.5556821231785338,0.2921759868440896,17.78096,18.399185,17.01131,1.3878746,,5020.3516,Other
3326785872532333056,99.15988691864688,9.468931392779703,0.27810595248387354,-0.516634656150657,0.30645057281510346,17.334187,17.976551,16.56515,1.4114017,,5263.7456,Trumpler_5
3326785872532333184,99.15463760744196,9.469054775419341,0.2557913303346144,-0.7484260739837764,0.4017936085514064,17.034784,17.71072,16.23969,1.4710293,,5975.2456,Trumpler_5
3326785872532349312,99.16315627603146,9.473559296373425,0.3751022058897342,-0.5569350950472296,0.37378221755638985,16.908709,17.548525,16.119675,1.4288502,,5926.536,Other
3326785876829930496,99.16906989624395,9.473826816174947,0.1883991153375681,-0.6795979121096702,0.469628018196101,16.437738,17.040154,15.604406,1.4357471,,5508.2,Other
3326785876829945984,99.15437492255148,9.47169493397668,0.4473926414357764,-0.8686929469367468,0.3804907397844811,17.874504,18.503922,17.089622,1.414299,,4846.326,Other
3326785906892096256,99.17615424760587,9.47627790386008,0.3452652701989583,-0.695724636345931,0.6905486549793679,17.416164,18.011541,16.671656,1.3398857,,5259.8745,Trumpler_5
3326785906892101504,99.17983521295923,9.476625526838355,0.1642692559720061,-0.7626746050233922,0.28751992205751725,17.628933,18.229588,16.8623,1.3672867,,5310.6216,Other
3326785906892102528,99.1724385037461,9.47819172955908,0.10261454927387773,-0.5321563095336601,0.214208534112582,17.341576,17.997137,16.534317,1.46282,,5290.09,Other
3326785906892109696,99.16863371968893,9.478462384078071,0.3411733991139968,-0.5596502860512714,0.0789524684390573,17.437447,18.061598,16.685131,1.3764668,,5386.658,Other
3326785906892109824,99.16869828473666,9.476481211319559,0.3077054613512536,-0.6521273346117947,0.3594683561131839,17.324825,17.979492,16.529984,1.4495087,,5571.867,Trumpler_5
3326785906892112768,99.17341268143944,9.480745567256935,0.3283742754866165,-0.6665388685884476,0.5689392561459979,17.409594,18.08825,16.628645,1.4596043,,5389.3384,Other
3326785906892123392,99.17440535981258,9.4834397730464,0.3038258377585789,-0.8196069252189353,0.2925347871611191,17.534586,18.19806,16.762936,1.4351234,,5370.796,Other
3326785911189653632,99.17610797128152,9.48532080042523,0.2874299730135799,-0.5012163605016497,0.33172917366634974,17.221178,17.85865,16.446688,1.4119625,,5963.363,Other
3326785941251844352,99.14778219781604,9.478955255508701,0.30495742755250965,-0.6353623430801301,0.06507797703670411,16.396952,17.310051,15.454464,1.855587,,6333.0283,Other
3326785941251844736,99.14557613368592,9.478944814610973,-0.1396173927506194,-1.8353017937434357,2.1369804668681924,17.615288,18.096704,16.56529,1.531414,,,Other
3326785941251853568,99.1545726416746,9.479691377196113,0.3946738340557153,-0.6377772675628185,0.4143780134663035,17.713188,18.349295,16.938469,1.4108257,,5250.559,Trumpler_5
