source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
421028948182143232,0.8279898947329564,56.671059922293054,0.4529372949384847,-1.5110761761374367,-2.35479115974322,17.244278,17.851273,16.49209,1.3591824,,5242.664,Other
421029051261351040,0.837512426731342,56.68412492219871,0.3379642476990746,-0.486334717400971,-2.2914177466451493,17.294735,17.86802,16.579493,1.2885265,,5076.4595,Other
421029051261353600,0.8365971119089038,56.6800100637069,0.4993912667603488,-0.8973685743199635,-1.1986211876547745,15.575026,16.193974,14.810696,1.3832779,,6296.849,Other
421029390558835968,0.7331394336076783,56.55382068111662,0.39766761124770067,-0.2663588106744107,-1.4269348884829194,17.747324,18.234392,17.08463,1.1497631,,4954.6807,Other
421029463578270336,0.6947273819135998,56.56914328614256,0.37830129638868026,-1.5399957205558887,-2.7968604049942756,15.74742,16.177662,15.136546,1.0411158,,6440.809,Other
421030116413258496,0.7252956889455648,56.634757186645274,0.34130715319458554,-0.7996238127784441,-2.2658051781560453,16.676714,17.125473,16.033716,1.0917568,,6069.552,Other
421030597449585152,0.5829216197976588,56.61800370900891,0.4771667982302802,-0.8240402574606086,-1.9941260518362365,16.022125,16.446835,15.418782,1.0280523,,6059.5405,NGC_7789
421030837967732224,0.5235279810584936,56.6365253011947,0.4406765714590875,-1.2490520555139897,-1.666060108656156,16.648062,17.220455,15.927115,1.2933397,,5312.482,Other
421031044126165120,0.6064452182584573,56.65144273374443,0.4929801113506811,-0.84811968620222,-2.5205880803217613,15.494287,15.983604,14.814942,1.1686621,,5827.6973,Other
421031314702343040,0.5441620238009086,56.67726449927078,0.27530032628788087,-0.5398261614748711,-1.4428695211354263,17.812454,18.302961,17.142685,1.1602764,,4904.8115,Other
421031456442987904,0.5487171902430027,56.6954497998836,0.47488469592270394,-0.8264217455042738,-1.7987108815396748,16.49699,16.96615,15.844879,1.1212711,,5592.2583,Other
421031800040397952,0.6934672117055588,56.68758724662848,0.5710812876378983,-0.7673091694606945,-1.8590406520514235,16.658855,17.219704,15.951587,1.268117,,5524.693,NGC_7789
421031868759875840,0.657260527348645,56.67809467106144,0.37335620480857185,-0.6111984691990188,-1.9369584031573632,16.154024,16.575567,15.548045,1.0275221,,7254.0044,Other
421032281076716416,0.7394572138545215,56.72421756871864,0.5490344114528082,-1.1781167905011563,-1.590570825319546,14.57593,14.946513,14.024945,0.9215679,,,Other
421032693393583744,0.6259919662339082,56.692200961441074,0.4647355160726205,-0.8752169922407458,-1.875021047187654,14.342987,14.714117,13.792357,0.9217596,-71.787834,,NGC_7789
421032895248684928,0.5890939742882293,56.72614078589698,0.39732129480482425,-1.771292871402781,-2.46116547619612,17.652569,18.19516,16.983826,1.2113342,,5052.263,Other
421034372716890496,0.4741072972441176,56.523300538427684,0.30825539470678054,-0.6348990553940169,-1.130712565253057,17.944626,18.447441,17.305475,1.1419659,,4805.738,Other
421034480100068864,0.48027769675169274,56.52830858685306,0.2839416623177404,-0.7537167990757822,-2.4975406028369633,16.466614,16.943197,15.817636,1.1255617,,5847.56,Other
421034548819538944,0.4666037080882087,56.53484884748668,0.31804728029475277,-1.2113882439560966,-1.8833565596295658,15.193701,15.271259,14.30555,0.9657097,,,Other
421034926776661376,0.3692925655515194,56.51336397636935,0.5272358739350506,-0.08796395331021682,-1.5963479155556595,14.873939,15.250433,14.317337,0.93309593,,6645.6274,Other
421035751410321152,0.3037276198740078,56.587379421197596,0.4143431997296052,-0.6374973009203497,-1.3459948317688468,17.567026,17.996374,16.975012,1.0213623,,5368.2783,Other
421036056344131328,0.4639938731899014,56.565131839159875,0.42623670212645215,-0.3852660468933618,-2.2022832921894766,17.415981,17.91538,16.737827,1.1775532,,5150.8936,Other
421036232446667520,0.444888616140861,56.60351890892461,0.3767995073724681,-0.1815568637132731,-2.1712731821477043,16.4752,16.979473,15.808696,1.1707773,,5529.885,Other
421036335525887104,0.3920908683297496,56.58648566813078,0.3570604590624193,-1.2063091688722885,-1.5654289937747357,17.613865,18.148006,16.922775,1.2252312,,4884.235,Other
421037160159813888,0.3213679208627897,56.62053853688877,0.40273871842136816,-0.9259295589796993,-2.087151846873773,16.315018,16.75617,15.705521,1.0506496,,5679.681,NGC_7789
421037533813140736,0.2876288236755861,56.66502322112901,0.5303592386662647,-0.23551069246882014,-2.1480980345278056,17.68499,18.519445,16.782059,1.7373867,,4174.7207,Other
421037980489778432,0.27984302788244514,56.681162972049385,0.4542219251097388,-0.6018514639511435,-2.371063718044801,17.114601,17.576962,16.492271,1.0846901,,5561.8433,Other
421038122232179200,0.27017076479944885,56.7081421114021,0.36548962077838254,-0.3907883929333832,-1.19673552726335,16.62031,17.082277,15.98461,1.0976677,,6043.073,Other
